Time;X;Y;Z;Collected
120,95;-0,6419;-0,0008;0,1780;False
120,95;-0,6419;-0,0008;0,1780;False
120,96;-0,6419;-0,0008;0,1780;False
120,97;-0,6418;-0,0008;0,1780;False
120,98;-0,6418;-0,0008;0,1780;False
120,99;-0,6418;-0,0008;0,1780;False
120,99;-0,6418;-0,0008;0,1780;False
121,00;-0,6418;-0,0008;0,1780;False
121,00;-0,6418;-0,0008;0,1780;False
121,01;-0,6418;-0,0008;0,1780;False
121,01;-0,6418;-0,0008;0,1780;False
121,02;-0,6418;-0,0008;0,1780;False
121,03;-0,6418;-0,0008;0,1780;False
121,03;-0,6418;-0,0008;0,1780;False
121,04;-0,6418;-0,0008;0,1780;False
121,04;-0,6418;-0,0008;0,1780;False
121,05;-0,6418;-0,0008;0,1780;False
121,06;-0,6418;-0,0008;0,1780;False
121,06;-0,6418;-0,0008;0,1780;False
121,07;-0,6418;-0,0008;0,1780;False
121,07;-0,6418;-0,0008;0,1780;False
121,08;-0,6418;-0,0008;0,1780;False
121,08;-0,6418;-0,0008;0,1780;False
121,09;-0,6418;-0,0008;0,1780;False
121,10;-0,6418;-0,0008;0,1780;False
121,10;-0,6418;-0,0008;0,1780;False
121,10;-0,6418;-0,0008;0,1780;False
121,11;-0,6418;-0,0008;0,1780;False
121,11;-0,6418;-0,0008;0,1780;False
121,12;-0,6418;-0,0008;0,1780;False
121,13;-0,6418;-0,0008;0,1780;False
121,14;-0,6418;-0,0008;0,1780;False
121,14;-0,6418;-0,0008;0,1780;False
121,15;-0,6418;-0,0008;0,1780;False
121,16;-0,6418;-0,0008;0,1780;False
121,16;-0,6418;-0,0008;0,1780;False
121,17;-0,6418;-0,0008;0,1780;False
121,17;-0,6418;-0,0008;0,1780;False
121,18;-0,6418;-0,0008;0,1780;False
121,18;-0,6418;-0,0008;0,1780;False
121,19;-0,6418;-0,0008;0,1780;False
121,19;-0,6418;-0,0008;0,1780;False
121,20;-0,6418;-0,0008;0,1780;False
121,21;-0,6418;-0,0008;0,1780;False
121,21;-0,6418;-0,0008;0,1780;False
121,21;-0,6418;-0,0008;0,1780;False
121,22;-0,6418;-0,0008;0,1780;False
121,22;-0,6418;-0,0008;0,1780;False
121,23;-0,6418;-0,0008;0,1780;False
121,24;-0,6418;-0,0008;0,1780;False
121,24;-0,6418;-0,0008;0,1780;False
121,24;-0,6418;-0,0008;0,1780;False
121,25;-0,6418;-0,0008;0,1780;False
121,25;-0,6418;-0,0008;0,1780;False
121,26;-0,6418;-0,0008;0,1780;False
121,26;-0,6403;-0,0009;0,1780;False
121,27;-0,6403;-0,0009;0,1780;False
121,27;-0,6403;-0,0009;0,1780;False
121,29;-0,6363;-0,0008;0,1778;False
121,29;-0,6363;-0,0008;0,1778;False
121,30;-0,6363;-0,0008;0,1778;False
121,30;-0,6292;-0,0008;0,1776;False
121,31;-0,6292;-0,0008;0,1776;False
121,32;-0,6292;-0,0008;0,1776;False
121,32;-0,6196;-0,0008;0,1773;False
121,33;-0,6195;-0,0008;0,1773;False
121,34;-0,6195;-0,0008;0,1773;False
121,35;-0,6065;-0,0008;0,1768;False
121,36;-0,6065;-0,0008;0,1768;False
121,37;-0,5906;-0,0008;0,1762;False
121,38;-0,5906;-0,0008;0,1762;False
121,38;-0,5749;-0,0008;0,1757;False
121,39;-0,5749;-0,0008;0,1757;False
121,40;-0,5598;-0,0008;0,1751;False
121,41;-0,5598;-0,0008;0,1751;False
121,41;-0,5598;-0,0008;0,1751;False
121,42;-0,5454;-0,0008;0,1746;False
121,43;-0,5453;-0,0008;0,1746;False
121,44;-0,5315;-0,0008;0,1740;False
121,45;-0,5315;-0,0008;0,1740;False
121,46;-0,5315;-0,0009;0,1740;False
121,46;-0,5182;-0,0008;0,1735;False
121,47;-0,5182;-0,0008;0,1735;False
121,47;-0,5182;-0,0008;0,1735;False
121,48;-0,5044;-0,0008;0,1730;False
121,49;-0,5044;-0,0008;0,1730;False
121,50;-0,5044;-0,0008;0,1729;False
121,50;-0,4871;-0,0008;0,1722;False
121,51;-0,4871;-0,0008;0,1722;False
121,51;-0,4871;-0,0008;0,1722;False
121,52;-0,4871;-0,0008;0,1722;False
121,53;-0,4699;-0,0008;0,1715;False
121,53;-0,4699;-0,0008;0,1715;False
121,54;-0,4699;-0,0008;0,1715;False
121,54;-0,4535;-0,0008;0,1708;False
121,55;-0,4535;-0,0008;0,1708;False
121,56;-0,4535;-0,0008;0,1708;False
121,56;-0,4377;-0,0008;0,1701;False
121,57;-0,4377;-0,0008;0,1701;False
121,58;-0,4377;-0,0008;0,1701;False
121,58;-0,4226;-0,0008;0,1694;False
121,60;-0,4226;-0,0008;0,1694;False
121,60;-0,4082;-0,0008;0,1687;False
121,61;-0,4082;-0,0008;0,1687;False
121,62;-0,4082;-0,0008;0,1687;False
121,62;-0,3943;-0,0008;0,1680;False
121,63;-0,3943;-0,0008;0,1680;False
121,64;-0,3943;-0,0008;0,1680;False
121,64;-0,3810;-0,0008;0,1674;False
121,65;-0,3810;-0,0008;0,1674;False
121,65;-0,3810;-0,0008;0,1674;False
121,66;-0,3810;-0,0008;0,1674;False
121,66;-0,3674;-0,0007;0,1667;False
121,67;-0,3674;-0,0007;0,1667;False
121,68;-0,3674;-0,0007;0,1667;False
121,69;-0,3534;-0,0006;0,1659;False
121,69;-0,3534;-0,0006;0,1659;False
121,70;-0,3400;-0,0004;0,1652;False
121,71;-0,3400;-0,0004;0,1652;False
121,71;-0,3400;-0,0004;0,1652;False
121,71;-0,3400;-0,0004;0,1652;False
121,72;-0,3272;-0,0004;0,1644;False
121,73;-0,3272;-0,0004;0,1644;False
121,74;-0,3272;-0,0004;0,1645;False
121,75;-0,3150;-0,0003;0,1637;False
121,76;-0,3150;-0,0003;0,1637;False
121,77;-0,3033;-0,0002;0,1631;False
121,77;-0,3033;-0,0002;0,1631;False
121,78;-0,3033;-0,0002;0,1631;False
121,78;-0,2924;-0,0001;0,1624;False
121,79;-0,2924;-0,0001;0,1624;False
121,80;-0,2924;-0,0001;0,1624;False
121,80;-0,2820;0,0001;0,1619;False
121,81;-0,2820;0,0001;0,1619;False
121,81;-0,2820;0,0001;0,1619;False
121,82;-0,2820;0,0001;0,1619;False
121,82;-0,2721;0,0002;0,1613;False
121,83;-0,2721;0,0002;0,1613;False
121,83;-0,2721;0,0002;0,1613;False
121,84;-0,2721;0,0002;0,1613;False
121,84;-0,2627;0,0003;0,1608;False
121,85;-0,2627;0,0003;0,1608;False
121,85;-0,2627;0,0003;0,1608;False
121,86;-0,2627;0,0003;0,1608;False
121,86;-0,2536;0,0003;0,1604;False
121,87;-0,2536;0,0003;0,1604;False
121,87;-0,2536;0,0003;0,1604;False
121,88;-0,2536;0,0003;0,1604;False
121,88;-0,2536;0,0003;0,1604;False
121,88;-0,2452;0,0004;0,1600;False
121,89;-0,2452;0,0004;0,1600;False
121,90;-0,2371;0,0004;0,1596;False
121,91;-0,2371;0,0004;0,1596;False
121,91;-0,2371;0,0004;0,1596;False
121,92;-0,2294;0,0003;0,1593;False
121,92;-0,2294;0,0003;0,1593;False
121,93;-0,2294;0,0003;0,1593;False
121,93;-0,2294;0,0003;0,1593;False
121,94;-0,2294;0,0003;0,1593;False
121,94;-0,2294;0,0003;0,1593;False
121,94;-0,2220;0,0003;0,1590;False
121,95;-0,2220;0,0003;0,1590;False
121,95;-0,2220;0,0003;0,1590;False
121,96;-0,2220;0,0003;0,1590;False
121,96;-0,2150;0,0003;0,1588;False
121,97;-0,2150;0,0003;0,1588;False
121,97;-0,2150;0,0003;0,1588;False
121,97;-0,2150;0,0003;0,1588;False
121,98;-0,2150;0,0003;0,1588;False
121,98;-0,2085;0,0003;0,1586;False
121,99;-0,2085;0,0003;0,1586;False
121,99;-0,2085;0,0003;0,1586;False
121,99;-0,2085;0,0003;0,1586;False
122,00;-0,2023;0,0003;0,1584;False
122,01;-0,2023;0,0003;0,1584;False
122,01;-0,2023;0,0003;0,1584;False
122,01;-0,2023;0,0003;0,1584;False
122,02;-0,2023;0,0003;0,1584;False
122,02;-0,1964;0,0003;0,1582;False
122,03;-0,1964;0,0003;0,1582;False
122,03;-0,1964;0,0003;0,1582;False
122,03;-0,1964;0,0003;0,1582;False
122,04;-0,1964;0,0003;0,1582;False
122,04;-0,1908;0,0002;0,1580;False
122,06;-0,1908;0,0002;0,1580;False
122,06;-0,1854;0,0002;0,1577;False
122,07;-0,1854;0,0002;0,1577;False
122,07;-0,1854;0,0002;0,1577;False
122,07;-0,1854;0,0002;0,1577;False
122,08;-0,1854;0,0002;0,1577;False
122,08;-0,1804;0,0002;0,1575;False
122,09;-0,1804;0,0002;0,1575;False
122,09;-0,1804;0,0002;0,1575;False
122,10;-0,1804;0,0002;0,1575;False
122,10;-0,1756;0,0001;0,1573;False
122,11;-0,1756;0,0001;0,1573;False
122,11;-0,1756;0,0001;0,1573;False
122,11;-0,1756;0,0001;0,1573;False
122,12;-0,1756;0,0001;0,1573;False
122,12;-0,1711;0,0001;0,1570;False
122,13;-0,1711;0,0001;0,1570;False
122,13;-0,1711;0,0001;0,1570;False
122,14;-0,1711;0,0001;0,1570;False
122,14;-0,1711;0,0001;0,1570;False
122,14;-0,1668;0,0001;0,1568;False
122,15;-0,1668;0,0001;0,1568;False
122,15;-0,1668;0,0001;0,1568;False
122,16;-0,1668;0,0001;0,1568;False
122,16;-0,1628;0,0002;0,1565;False
122,17;-0,1628;0,0002;0,1565;False
122,17;-0,1628;0,0002;0,1565;False
122,18;-0,1628;0,0002;0,1565;False
122,18;-0,1627;0,0002;0,1565;False
122,19;-0,1627;0,0002;0,1565;False
122,19;-0,1627;0,0002;0,1565;False
122,21;-0,1626;0,0002;0,1565;False
122,21;-0,1626;0,0002;0,1565;False
122,22;-0,1626;0,0002;0,1565;False
122,22;-0,1626;0,0002;0,1565;False
122,23;-0,1626;0,0002;0,1565;False
122,23;-0,1626;0,0002;0,1565;False
122,24;-0,1626;0,0002;0,1565;False
122,24;-0,1625;0,0002;0,1564;False
122,24;-0,1625;0,0002;0,1564;False
122,25;-0,1625;0,0002;0,1564;False
122,26;-0,1625;0,0002;0,1564;False
122,26;-0,1625;0,0001;0,1564;False
122,27;-0,1625;0,0001;0,1564;False
122,27;-0,1625;0,0001;0,1564;False
122,28;-0,1625;0,0001;0,1564;False
122,29;-0,1625;0,0001;0,1564;False
122,29;-0,1625;0,0001;0,1564;False
122,30;-0,1625;0,0001;0,1564;False
122,31;-0,1625;0,0001;0,1564;False
122,31;-0,1625;0,0001;0,1564;False
122,32;-0,1625;0,0000;0,1564;False
122,33;-0,1625;0,0000;0,1564;False
122,34;-0,1625;0,0000;0,1564;False
122,34;-0,1625;0,0000;0,1564;False
122,35;-0,1625;0,0000;0,1564;False
122,37;-0,1626;-0,0001;0,1564;False
122,38;-0,1626;-0,0001;0,1564;False
122,38;-0,1626;-0,0001;0,1564;False
122,39;-0,1626;-0,0001;0,1564;False
122,39;-0,1626;-0,0001;0,1564;False
122,40;-0,1627;-0,0002;0,1564;False
122,41;-0,1627;-0,0001;0,1564;False
122,42;-0,1627;-0,0001;0,1564;False
122,42;-0,1627;-0,0002;0,1564;False
122,43;-0,1627;-0,0002;0,1564;False
122,44;-0,1628;-0,0002;0,1563;False
122,45;-0,1628;-0,0002;0,1563;False
122,45;-0,1628;-0,0002;0,1563;False
122,46;-0,1628;-0,0002;0,1563;False
122,46;-0,1629;-0,0003;0,1563;False
122,47;-0,1629;-0,0003;0,1563;False
122,48;-0,1629;-0,0003;0,1563;False
122,48;-0,1630;-0,0003;0,1563;False
122,49;-0,1630;-0,0003;0,1563;False
122,49;-0,1630;-0,0003;0,1563;False
122,50;-0,1630;-0,0003;0,1563;False
122,52;-0,1630;-0,0003;0,1563;False
122,52;-0,1631;-0,0004;0,1564;False
122,53;-0,1631;-0,0004;0,1564;False
122,54;-0,1631;-0,0004;0,1563;False
122,54;-0,1632;-0,0004;0,1564;False
122,54;-0,1632;-0,0004;0,1564;False
122,55;-0,1632;-0,0004;0,1564;False
122,55;-0,1632;-0,0004;0,1564;False
122,56;-0,1633;-0,0004;0,1564;False
122,57;-0,1633;-0,0004;0,1564;False
122,57;-0,1633;-0,0004;0,1564;False
122,57;-0,1633;-0,0004;0,1564;False
122,58;-0,1633;-0,0004;0,1564;False
122,58;-0,1635;-0,0004;0,1564;False
122,59;-0,1635;-0,0004;0,1564;False
122,59;-0,1635;-0,0004;0,1564;False
122,59;-0,1635;-0,0004;0,1564;False
122,60;-0,1635;-0,0004;0,1564;False
122,60;-0,1636;-0,0004;0,1564;False
122,61;-0,1636;-0,0004;0,1564;False
122,61;-0,1636;-0,0004;0,1564;False
122,61;-0,1636;-0,0004;0,1564;False
122,62;-0,1636;-0,0004;0,1564;False
122,62;-0,1637;-0,0005;0,1564;False
122,63;-0,1637;-0,0005;0,1564;False
122,63;-0,1637;-0,0005;0,1564;False
122,64;-0,1637;-0,0005;0,1564;False
122,64;-0,1638;-0,0005;0,1564;False
122,65;-0,1638;-0,0005;0,1564;False
122,66;-0,1638;-0,0005;0,1564;False
122,67;-0,1639;-0,0005;0,1564;False
122,68;-0,1639;-0,0005;0,1564;False
122,68;-0,1639;-0,0005;0,1564;False
122,68;-0,1640;-0,0005;0,1564;False
122,69;-0,1640;-0,0005;0,1564;False
122,70;-0,1640;-0,0005;0,1564;False
122,70;-0,1641;-0,0005;0,1564;False
122,71;-0,1641;-0,0005;0,1564;False
122,71;-0,1641;-0,0005;0,1564;False
122,72;-0,1641;-0,0005;0,1564;False
122,72;-0,1642;-0,0006;0,1565;False
122,73;-0,1642;-0,0006;0,1565;False
122,73;-0,1642;-0,0006;0,1565;False
122,74;-0,1642;-0,0006;0,1565;False
122,74;-0,1643;-0,0006;0,1565;False
122,75;-0,1643;-0,0006;0,1565;False
122,76;-0,1643;-0,0006;0,1565;False
122,76;-0,1645;-0,0006;0,1565;False
122,77;-0,1645;-0,0006;0,1565;False
122,77;-0,1645;-0,0006;0,1565;False
122,78;-0,1645;-0,0006;0,1565;False
122,78;-0,1646;-0,0006;0,1565;False
122,79;-0,1646;-0,0006;0,1565;False
122,79;-0,1646;-0,0006;0,1565;False
122,80;-0,1646;-0,0006;0,1565;False
122,81;-0,1647;-0,0006;0,1565;False
122,81;-0,1647;-0,0006;0,1565;False
122,83;-0,1648;-0,0006;0,1566;False
122,83;-0,1648;-0,0006;0,1566;False
122,84;-0,1648;-0,0006;0,1566;False
122,84;-0,1649;-0,0007;0,1566;False
122,85;-0,1649;-0,0007;0,1566;False
122,85;-0,1649;-0,0007;0,1566;False
122,86;-0,1649;-0,0007;0,1566;False
122,86;-0,1650;-0,0007;0,1566;False
122,87;-0,1650;-0,0007;0,1566;False
122,87;-0,1650;-0,0007;0,1566;False
122,88;-0,1650;-0,0007;0,1566;False
122,88;-0,1651;-0,0007;0,1566;False
122,89;-0,1651;-0,0007;0,1566;False
122,89;-0,1651;-0,0007;0,1566;False
122,90;-0,1651;-0,0007;0,1566;False
122,90;-0,1652;-0,0007;0,1566;False
122,90;-0,1652;-0,0007;0,1566;False
122,91;-0,1652;-0,0007;0,1566;False
122,91;-0,1652;-0,0007;0,1566;False
122,92;-0,1652;-0,0007;0,1566;False
122,92;-0,1653;-0,0007;0,1566;False
122,93;-0,1653;-0,0007;0,1566;False
122,93;-0,1653;-0,0007;0,1566;False
122,94;-0,1654;-0,0007;0,1567;False
122,95;-0,1654;-0,0007;0,1567;False
122,95;-0,1654;-0,0007;0,1567;False
122,96;-0,1654;-0,0007;0,1567;False
122,96;-0,1655;-0,0007;0,1567;False
122,98;-0,1656;-0,0007;0,1567;False
122,99;-0,1656;-0,0007;0,1567;False
122,99;-0,1656;-0,0008;0,1567;False
123,00;-0,1656;-0,0008;0,1567;False
123,00;-0,1657;-0,0008;0,1567;False
123,00;-0,1657;-0,0008;0,1567;False
123,01;-0,1657;-0,0008;0,1567;False
123,01;-0,1657;-0,0008;0,1567;False
123,02;-0,1657;-0,0008;0,1567;False
123,02;-0,1658;-0,0008;0,1567;False
123,03;-0,1658;-0,0008;0,1567;False
123,03;-0,1658;-0,0008;0,1567;False
123,04;-0,1658;-0,0008;0,1567;False
123,04;-0,1658;-0,0008;0,1567;False
123,05;-0,1658;-0,0008;0,1567;False
123,05;-0,1658;-0,0008;0,1567;False
123,06;-0,1658;-0,0008;0,1567;False
123,06;-0,1658;-0,0008;0,1567;False
123,06;-0,1658;-0,0008;0,1567;False
123,07;-0,1658;-0,0008;0,1567;False
123,07;-0,1658;-0,0008;0,1567;False
123,08;-0,1658;-0,0008;0,1567;False
123,08;-0,1658;-0,0008;0,1567;False
123,08;-0,1658;-0,0008;0,1567;False
123,09;-0,1658;-0,0008;0,1567;False
123,09;-0,1658;-0,0008;0,1567;False
123,10;-0,1658;-0,0008;0,1567;False
123,10;-0,1658;-0,0008;0,1567;False
123,11;-0,1658;-0,0008;0,1567;False
123,11;-0,1658;-0,0008;0,1567;False
123,12;-0,1658;-0,0008;0,1567;False
123,13;-0,1658;-0,0008;0,1567;False
123,14;-0,1658;-0,0008;0,1567;False
123,14;-0,1658;-0,0008;0,1567;False
123,14;-0,1658;-0,0008;0,1567;False
123,15;-0,1658;-0,0008;0,1567;False
123,15;-0,1658;-0,0008;0,1567;False
123,16;-0,1658;-0,0008;0,1567;False
123,16;-0,1658;-0,0008;0,1567;False
123,17;-0,1658;-0,0008;0,1567;False
123,17;-0,1658;-0,0008;0,1567;False
123,18;-0,1658;-0,0008;0,1567;False
123,18;-0,1658;-0,0008;0,1567;False
123,18;-0,1658;-0,0008;0,1567;False
123,19;-0,1658;-0,0008;0,1567;False
123,19;-0,1658;-0,0008;0,1567;False
123,19;-0,1658;-0,0008;0,1567;False
123,20;-0,1658;-0,0008;0,1567;False
123,21;-0,1658;-0,0008;0,1567;False
123,21;-0,1658;-0,0008;0,1567;False
123,21;-0,1658;-0,0008;0,1567;False
123,22;-0,1658;-0,0008;0,1567;False
123,22;-0,1658;-0,0008;0,1567;False
123,23;-0,1658;-0,0008;0,1567;False
123,23;-0,1658;-0,0008;0,1567;False
123,24;-0,1658;-0,0008;0,1567;False
123,24;-0,1658;-0,0008;0,1567;False
123,24;-0,1658;-0,0008;0,1567;False
123,25;-0,1658;-0,0008;0,1567;False
123,25;-0,1658;-0,0008;0,1567;False
123,25;-0,1658;-0,0008;0,1567;False
123,26;-0,1658;-0,0008;0,1567;False
123,26;-0,1658;-0,0008;0,1567;False
123,27;-0,1658;-0,0008;0,1567;False
123,28;-0,1658;-0,0008;0,1567;False
123,29;-0,1658;-0,0008;0,1567;False
123,29;-0,1658;-0,0008;0,1567;False
123,30;-0,1658;-0,0008;0,1567;False
123,30;-0,1658;-0,0008;0,1567;False
123,30;-0,1658;-0,0008;0,1567;False
123,31;-0,1658;-0,0008;0,1567;False
123,31;-0,1658;-0,0008;0,1567;False
123,32;-0,1658;-0,0008;0,1567;False
123,32;-0,1658;-0,0008;0,1567;False
123,33;-0,1658;-0,0008;0,1567;False
123,33;-0,1658;-0,0008;0,1567;False
123,34;-0,1658;-0,0008;0,1567;False
123,34;-0,1658;-0,0008;0,1567;False
123,34;-0,1658;-0,0008;0,1567;False
123,35;-0,1658;-0,0008;0,1567;False
123,35;-0,1658;-0,0008;0,1567;False
123,36;-0,1658;-0,0008;0,1567;False
123,36;-0,1658;-0,0008;0,1567;False
123,37;-0,1658;-0,0008;0,1567;False
123,37;-0,1658;-0,0008;0,1567;False
123,38;-0,1658;-0,0008;0,1567;False
123,38;-0,1658;-0,0008;0,1567;False
123,38;-0,1658;-0,0008;0,1567;False
123,39;-0,1658;-0,0008;0,1567;False
123,39;-0,1658;-0,0008;0,1567;False
123,40;-0,1658;-0,0008;0,1567;False
123,40;-0,1658;-0,0008;0,1567;False
123,40;-0,1658;-0,0008;0,1567;False
123,41;-0,1658;-0,0008;0,1567;False
123,41;-0,1658;-0,0008;0,1567;False
123,42;-0,1658;-0,0008;0,1567;False
123,42;-0,1658;-0,0008;0,1567;False
123,43;-0,1658;-0,0008;0,1567;False
123,44;-0,1658;-0,0008;0,1567;False
123,44;-0,1658;-0,0008;0,1567;False
123,45;-0,1658;-0,0008;0,1567;False
123,45;-0,1658;-0,0008;0,1567;False
123,46;-0,1658;-0,0008;0,1567;False
123,46;-0,1658;-0,0008;0,1567;False
123,47;-0,1658;-0,0008;0,1567;False
123,47;-0,1658;-0,0008;0,1567;False
123,47;-0,1658;-0,0008;0,1567;False
123,48;-0,1658;-0,0008;0,1567;False
123,48;-0,1658;-0,0008;0,1567;False
123,49;-0,1658;-0,0008;0,1567;False
123,49;-0,1658;-0,0008;0,1567;False
123,50;-0,1658;-0,0008;0,1567;False
123,50;-0,1658;-0,0008;0,1567;False
123,50;-0,1658;-0,0008;0,1567;False
123,51;-0,1658;-0,0008;0,1567;False
123,51;-0,1658;-0,0008;0,1567;False
123,52;-0,1658;-0,0008;0,1567;False
123,52;-0,1658;-0,0008;0,1567;False
123,53;-0,1658;-0,0008;0,1567;False
123,53;-0,1658;-0,0008;0,1567;False
123,54;-0,1658;-0,0008;0,1567;False
123,54;-0,1658;-0,0008;0,1567;False
123,55;-0,1658;-0,0008;0,1567;False
123,55;-0,1658;-0,0008;0,1567;False
123,56;-0,1658;-0,0008;0,1567;False
123,56;-0,1658;-0,0008;0,1567;False
123,57;-0,1658;-0,0008;0,1567;False
123,57;-0,1658;-0,0008;0,1567;False
123,58;-0,1658;-0,0008;0,1567;False
123,59;-0,1658;-0,0008;0,1567;False
123,60;-0,1658;-0,0008;0,1567;False
123,61;-0,1658;-0,0008;0,1567;False
123,62;-0,1658;-0,0008;0,1567;False
123,62;-0,1658;-0,0008;0,1567;False
123,63;-0,1658;-0,0008;0,1567;False
123,64;-0,1658;-0,0008;0,1567;False
123,64;-0,1658;-0,0008;0,1567;False
123,65;-0,1658;-0,0008;0,1567;False
123,66;-0,1658;-0,0008;0,1567;False
123,66;-0,1658;-0,0008;0,1567;False
123,67;-0,1658;-0,0008;0,1567;False
123,68;-0,1658;-0,0008;0,1567;False
123,68;-0,1658;-0,0008;0,1567;False
123,69;-0,1658;-0,0008;0,1567;False
123,69;-0,1658;-0,0008;0,1567;False
123,70;-0,1658;-0,0008;0,1569;False
123,70;-0,1658;-0,0008;0,1569;False
123,71;-0,1658;-0,0008;0,1569;False
123,71;-0,1658;-0,0008;0,1569;False
123,71;-0,1658;-0,0008;0,1569;False
123,72;-0,1658;-0,0008;0,1569;False
123,72;-0,1658;-0,0008;0,1569;False
123,74;-0,1658;-0,0008;0,1569;False
123,75;-0,1658;-0,0008;0,1569;False
123,75;-0,1658;-0,0008;0,1569;False
123,75;-0,1658;-0,0008;0,1569;False
123,76;-0,1658;-0,0008;0,1569;False
123,77;-0,1658;-0,0008;0,1569;False
123,77;-0,1658;-0,0008;0,1569;False
123,78;-0,1658;-0,0008;0,1569;False
123,78;-0,1658;-0,0008;0,1569;False
123,79;-0,1658;-0,0008;0,1569;False
123,79;-0,1658;-0,0008;0,1569;False
123,80;-0,1658;-0,0008;0,1569;False
123,80;-0,1658;-0,0008;0,1569;False
123,80;-0,1658;-0,0008;0,1569;False
123,81;-0,1658;-0,0008;0,1569;False
123,81;-0,1658;-0,0008;0,1569;False
123,82;-0,1658;-0,0008;0,1569;False
123,82;-0,1658;-0,0008;0,1569;False
123,83;-0,1656;-0,0009;0,1568;False
123,83;-0,1656;-0,0009;0,1568;False
123,83;-0,1656;-0,0009;0,1568;False
123,84;-0,1656;-0,0009;0,1568;False
123,84;-0,1642;-0,0009;0,1565;False
123,85;-0,1642;-0,0009;0,1565;False
123,85;-0,1642;-0,0009;0,1565;False
123,86;-0,1642;-0,0009;0,1565;False
123,86;-0,1642;-0,0009;0,1565;False
123,86;-0,1604;-0,0008;0,1559;False
123,87;-0,1604;-0,0008;0,1559;False
123,87;-0,1604;-0,0008;0,1559;False
123,88;-0,1604;-0,0008;0,1559;False
123,89;-0,1545;-0,0008;0,1549;False
123,89;-0,1545;-0,0008;0,1549;False
123,90;-0,1545;-0,0008;0,1549;False
123,90;-0,1462;-0,0007;0,1536;False
123,91;-0,1462;-0,0007;0,1536;False
123,91;-0,1462;-0,0007;0,1536;False
123,91;-0,1462;-0,0007;0,1536;False
123,92;-0,1349;-0,0006;0,1517;False
123,93;-0,1349;-0,0006;0,1517;False
123,93;-0,1349;-0,0006;0,1517;False
123,94;-0,1349;-0,0006;0,1517;False
123,94;-0,1349;-0,0006;0,1517;False
123,94;-0,1204;-0,0006;0,1493;False
123,95;-0,1204;-0,0006;0,1493;False
123,95;-0,1204;-0,0006;0,1493;False
123,96;-0,1204;-0,0006;0,1493;False
123,96;-0,1060;-0,0005;0,1469;False
123,97;-0,1060;-0,0005;0,1469;False
123,97;-0,1060;-0,0005;0,1469;False
123,97;-0,1060;-0,0005;0,1469;False
123,98;-0,1060;-0,0005;0,1469;False
123,98;-0,0922;-0,0005;0,1446;False
123,99;-0,0922;-0,0005;0,1446;False
123,99;-0,0922;-0,0005;0,1446;False
123,99;-0,0922;-0,0005;0,1446;False
124,00;-0,0790;-0,0005;0,1425;False
124,01;-0,0790;-0,0005;0,1425;False
124,01;-0,0790;-0,0005;0,1425;False
124,01;-0,0790;-0,0005;0,1425;False
124,02;-0,0790;-0,0005;0,1425;False
124,02;-0,0790;-0,0005;0,1425;False
124,02;-0,0654;-0,0004;0,1402;False
124,03;-0,0654;-0,0004;0,1402;False
124,04;-0,0511;-0,0004;0,1378;False
124,05;-0,0511;-0,0004;0,1378;False
124,05;-0,0511;-0,0004;0,1378;False
124,06;-0,0511;-0,0004;0,1378;False
124,06;-0,0374;-0,0004;0,1355;False
124,07;-0,0374;-0,0004;0,1355;False
124,07;-0,0374;-0,0004;0,1355;False
124,08;-0,0374;-0,0004;0,1355;False
124,08;-0,0243;-0,0004;0,1333;False
124,08;-0,0243;-0,0004;0,1333;False
124,09;-0,0243;-0,0004;0,1333;False
124,09;-0,0243;-0,0004;0,1333;False
124,10;-0,0243;-0,0004;0,1333;False
124,10;-0,0108;-0,0004;0,1310;False
124,11;-0,0108;-0,0004;0,1310;False
124,11;-0,0108;-0,0004;0,1310;False
124,11;-0,0108;-0,0004;0,1310;False
124,12;-0,0108;-0,0004;0,1310;False
124,12;0,0063;-0,0004;0,1281;False
124,13;0,0063;-0,0004;0,1281;False
124,14;0,0063;-0,0004;0,1281;False
124,14;0,0063;-0,0004;0,1281;False
124,14;0,0231;-0,0003;0,1253;False
124,15;0,0231;-0,0003;0,1253;False
124,15;0,0231;-0,0003;0,1253;False
124,16;0,0231;-0,0003;0,1253;False
124,16;0,0391;-0,0003;0,1225;False
124,17;0,0391;-0,0003;0,1225;False
124,17;0,0391;-0,0003;0,1225;False
124,17;0,0391;-0,0003;0,1225;False
124,18;0,0391;-0,0003;0,1225;False
124,18;0,0545;-0,0003;0,1199;False
124,20;0,0545;-0,0003;0,1199;False
124,20;0,0664;-0,0002;0,1177;False
124,21;0,0664;-0,0002;0,1177;False
124,21;0,0664;-0,0002;0,1177;False
124,21;0,0664;-0,0002;0,1177;False
124,22;0,0664;-0,0002;0,1177;False
124,23;0,0767;-0,0001;0,1160;False
124,23;0,0767;-0,0001;0,1160;False
124,23;0,0767;-0,0001;0,1160;False
124,24;0,0767;-0,0001;0,1160;False
124,24;0,0861;0,0008;0,1151;False
124,25;0,0861;0,0008;0,1151;False
124,25;0,0861;0,0008;0,1151;False
124,26;0,0861;0,0008;0,1151;False
124,26;0,0861;0,0008;0,1151;False
124,26;0,0940;0,0028;0,1146;True
124,27;0,0940;0,0028;0,1146;False
124,27;0,0940;0,0028;0,1146;False
124,28;0,0940;0,0028;0,1146;False
124,28;0,0999;0,0043;0,1154;False
